Invoice_ID,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax,Total,Date,Time,Payment,Rating
INV000723,B,Mandalay,Normal,Male,Sports & Travel,37.18,2,2.3,334.9,2023-02-20,13:45,Cash,5.0
INV000724,C,Naypyitaw,Member,Male,Electronic Accessories,38.13,9,2.72,386.04,2023-01-28,17:51,Cash,8.2
INV000725,A,Yangon,Member,Male,Fashion Accessories,41.96,7,2.85,173.05,2023-08-02,12:54,Cash,5.5
INV000726,A,Mandalay,Member,Male,Home & Lifestyle,17.4,1,9.75,63.2,2023-06-10,15:17,Credit card,5.8
INV000727,A,Yangon,Member,Male,Home & Lifestyle,39.67,4,6.73,415.85,2023-02-27,8:44,Cash,5.7
INV000728,B,Yangon,Member,Female,Electronic Accessories,89.82,2,9.79,114.26,2023-09-14,18:08,Credit card,8.1
INV000729,C,Yangon,Normal,Female,Food & Beverages,50.5,9,6.54,198.41,2023-04-03,14:16,Ewallet,9.6
INV000730,A,Mandalay,Normal,Male,Food & Beverages,18.95,7,1.61,229.95,2023-04-28,17:12,Cash,6.1
INV000731,B,Mandalay,Normal,Male,Fashion Accessories,10.58,7,3.68,401.88,2023-12-20,15:06,Ewallet,7.6
INV000732,B,Mandalay,Normal,Female,Home & Lifestyle,20.13,8,8.23,336.63,2023-05-11,14:57,Ewallet,5.6
INV000733,C,Naypyitaw,Normal,Female,Electronic Accessories,13.75,4,6.51,315.87,2023-12-02,8:17,Ewallet,7.5
INV000734,A,Yangon,Normal,Male,Sports & Travel,10.4,6,7.41,430.58,2023-01-15,18:32,Cash,10.0
INV000735,C,Yangon,Member,Female,Home & Lifestyle,70.18,5,6.85,336.32,2023-04-26,17:23,Cash,7.0
INV000736,C,Yangon,Member,Male,Electronic Accessories,55.09,1,7.48,391.41,2023-06-01,17:05,Credit card,5.3
INV000737,A,Mandalay,Member,Female,Sports & Travel,97.64,9,6.66,66.07,2023-09-26,17:08,Cash,4.8
INV000738,B,Mandalay,Normal,Male,Home & Lifestyle,74.93,4,2.13,163.67,2023-01-15,17:23,Ewallet,5.1
INV000739,A,Naypyitaw,Member,Female,Sports & Travel,59.76,7,4.11,33.36,2023-01-18,10:00,Ewallet,7.7
INV000740,C,Yangon,Normal,Male,Home & Lifestyle,71.87,9,2.58,382.67,2023-02-14,18:57,Credit card,6.9
INV000741,B,Mandalay,Normal,Male,Home & Lifestyle,21.38,7,2.22,237.36,2023-09-28,18:25,Ewallet,6.8
INV000742,A,Naypyitaw,Normal,Male,Electronic Accessories,99.74,3,5.97,203.84,2023-05-15,18:18,Ewallet,4.9
INV000743,B,Naypyitaw,Member,Male,Health & Beauty,57.57,9,9.34,350.55,2023-01-09,12:29,Cash,4.5
INV000744,C,Mandalay,Member,Male,Fashion Accessories,86.03,5,3.75,268.49,2023-03-10,15:31,Cash,5.2
INV000745,B,Yangon,Member,Female,Electronic Accessories,31.6,3,6.81,130.27,2023-07-17,16:05,Cash,4.4
INV000746,C,Yangon,Normal,Male,Health & Beauty,85.73,9,9.89,492.44,2023-04-12,12:59,Credit card,5.7
INV000747,A,Yangon,Member,Male,Fashion Accessories,55.63,1,8.39,226.03,2023-06-08,14:14,Cash,6.1
INV000748,B,Mandalay,Member,Female,Home & Lifestyle,77.85,1,9.39,374.47,2023-04-09,10:55,Cash,9.1
INV000749,C,Mandalay,Member,Male,Food & Beverages,58.91,7,5.45,96.07,2023-05-09,15:05,Cash,5.5
INV000750,A,Naypyitaw,Normal,Female,Sports & Travel,99.02,9,1.44,420.5,2023-12-26,13:46,Credit card,6.9
INV000751,B,Mandalay,Member,Male,Home & Lifestyle,81.64,2,2.63,354.44,2023-11-22,10:19,Cash,4.9
INV000752,A,Naypyitaw,Normal,Male,Health & Beauty,82.86,9,6.52,292.88,2023-12-05,12:03,Ewallet,8.1
INV000753,A,Yangon,Normal,Male,Fashion Accessories,37.5,7,1.43,146.62,2023-09-20,10:33,Ewallet,5.0
INV000754,A,Naypyitaw,Member,Female,Sports & Travel,81.67,4,7.76,394.51,2023-03-05,13:11,Credit card,7.6
INV000755,B,Mandalay,Member,Male,Electronic Accessories,98.1,9,7.7,399.03,2023-08-04,17:55,Ewallet,7.9
INV000756,B,Naypyitaw,Member,Female,Fashion Accessories,59.45,1,5.23,226.04,2023-08-21,8:04,Cash,7.8
INV000757,C,Naypyitaw,Normal,Male,Fashion Accessories,48.72,1,8.84,132.75,2023-01-04,16:41,Cash,9.5
INV000758,B,Mandalay,Member,Male,Fashion Accessories,42.12,8,8.04,289.86,2023-12-27,8:58,Cash,7.2
INV000759,A,Yangon,Normal,Female,Electronic Accessories,94.79,6,8.79,278.76,2023-07-04,13:47,Cash,5.7
INV000760,A,Yangon,Normal,Male,Health & Beauty,12.32,2,7.13,272.3,2023-02-24,18:18,Credit card,6.9
INV000761,A,Yangon,Member,Female,Home & Lifestyle,84.92,8,4.22,402.21,2023-06-07,15:27,Credit card,5.4
INV000762,B,Yangon,Normal,Male,Health & Beauty,49.54,1,1.89,420.47,2023-02-23,8:03,Credit card,7.3
INV000763,B,Naypyitaw,Member,Male,Electronic Accessories,51.82,7,3.57,299.94,2023-12-12,15:28,Ewallet,5.0
INV000764,B,Mandalay,Member,Female,Health & Beauty,79.01,5,4.01,314.75,2023-11-18,12:02,Cash,8.1
INV000765,B,Naypyitaw,Member,Female,Fashion Accessories,27.29,6,9.03,373.98,2023-04-22,10:43,Cash,6.6
INV000766,C,Mandalay,Normal,Female,Electronic Accessories,70.8,2,7.93,311.06,2023-08-29,11:58,Credit card,6.4
INV000767,B,Naypyitaw,Normal,Female,Fashion Accessories,15.86,6,5.44,80.11,2023-04-13,10:53,Ewallet,8.9
INV000768,C,Naypyitaw,Normal,Female,Fashion Accessories,20.35,4,4.83,450.64,2023-01-14,16:23,Credit card,7.3
INV000769,B,Mandalay,Normal,Male,Home & Lifestyle,45.69,7,8.87,304.18,2023-11-19,10:56,Ewallet,9.2
INV000770,A,Naypyitaw,Normal,Female,Food & Beverages,49.24,8,2.97,177.92,2023-05-26,8:04,Ewallet,8.4
INV000771,B,Yangon,Member,Female,Food & Beverages,54.96,4,5.69,168.27,2023-06-01,19:30,Ewallet,9.8
INV000772,C,Naypyitaw,Member,Female,Fashion Accessories,46.23,2,4.6,354.24,2023-01-14,8:19,Credit card,7.4
INV000773,C,Naypyitaw,Normal,Male,Sports & Travel,40.66,7,4.06,131.49,2023-12-30,9:22,Ewallet,9.1
INV000774,A,Mandalay,Normal,Female,Fashion Accessories,33.65,6,2.32,70.2,2023-06-24,14:38,Ewallet,6.1
INV000775,B,Mandalay,Normal,Male,Electronic Accessories,94.74,3,8.73,46.7,2023-02-26,18:25,Cash,5.1
INV000776,C,Naypyitaw,Member,Male,Fashion Accessories,37.25,2,9.96,101.88,2023-09-19,16:08,Credit card,8.1
INV000777,B,Yangon,Normal,Female,Sports & Travel,94.47,4,3.51,179.85,2023-11-22,18:28,Credit card,4.8
INV000778,C,Yangon,Member,Female,Home & Lifestyle,84.58,5,1.33,274.05,2023-07-15,14:17,Ewallet,6.0
INV000779,A,Mandalay,Member,Female,Sports & Travel,48.62,4,3.14,271.98,2023-03-03,14:50,Cash,5.1
INV000780,B,Mandalay,Normal,Female,Food & Beverages,75.45,8,1.6,122.43,2023-11-18,9:05,Ewallet,6.5
INV000781,A,Mandalay,Normal,Male,Electronic Accessories,13.44,9,3.6,100.6,2023-08-11,19:24,Ewallet,8.1
INV000782,C,Naypyitaw,Normal,Male,Health & Beauty,37.18,7,9.28,380.07,2023-02-02,16:11,Cash,6.8
INV000783,B,Naypyitaw,Member,Male,Home & Lifestyle,48.87,1,1.86,308.43,2023-12-18,18:04,Cash,7.5
INV000784,C,Yangon,Normal,Female,Food & Beverages,29.05,9,3.07,138.19,2023-02-07,13:30,Ewallet,5.8
INV000785,A,Yangon,Normal,Female,Food & Beverages,55.59,3,3.28,216.82,2023-12-11,9:03,Ewallet,4.2
INV000786,A,Naypyitaw,Normal,Female,Sports & Travel,49.05,4,5.25,396.61,2023-10-22,8:52,Ewallet,7.4
INV000787,A,Naypyitaw,Normal,Female,Home & Lifestyle,78.97,2,1.84,301.75,2023-12-17,11:09,Ewallet,7.2
INV000788,C,Naypyitaw,Normal,Male,Fashion Accessories,48.92,7,7.68,442.99,2023-03-21,18:39,Ewallet,8.1
INV000789,A,Yangon,Member,Male,Health & Beauty,14.31,5,6.84,142.71,2023-08-31,18:01,Ewallet,8.7
INV000790,A,Naypyitaw,Member,Female,Health & Beauty,95.18,8,8.62,499.55,2023-10-30,8:02,Cash,6.7
INV000791,A,Yangon,Normal,Male,Food & Beverages,51.34,2,5.06,257.95,2023-07-29,15:25,Ewallet,4.2
INV000792,C,Yangon,Member,Female,Health & Beauty,49.44,4,7.25,350.61,2023-11-14,16:16,Ewallet,8.0
INV000793,A,Mandalay,Normal,Male,Food & Beverages,80.11,3,1.93,337.11,2023-02-15,14:15,Cash,7.5
INV000794,C,Mandalay,Normal,Male,Food & Beverages,31.21,2,6.33,203.09,2023-03-07,13:32,Ewallet,4.7
INV000795,C,Naypyitaw,Member,Male,Health & Beauty,44.55,5,8.51,347.78,2023-04-09,13:29,Ewallet,9.7
INV000796,C,Yangon,Normal,Female,Electronic Accessories,60.77,9,5.99,419.45,2023-05-31,10:39,Ewallet,7.3
INV000797,A,Yangon,Normal,Female,Food & Beverages,73.18,3,7.98,96.9,2023-05-26,8:26,Credit card,8.1
INV000798,B,Naypyitaw,Member,Male,Fashion Accessories,98.97,2,4.8,237.07,2023-01-27,19:52,Cash,7.7
INV000799,A,Yangon,Member,Male,Electronic Accessories,88.42,1,9.4,63.1,2023-08-24,12:37,Ewallet,9.1
INV000800,B,Mandalay,Normal,Female,Electronic Accessories,62.48,9,9.4,461.41,2023-06-05,12:19,Credit card,8.6
INV000801,B,Naypyitaw,Normal,Female,Fashion Accessories,50.09,8,8.91,111.91,2023-06-02,18:29,Cash,7.3
INV000802,B,Mandalay,Member,Female,Food & Beverages,50.02,2,4.32,442.88,2023-01-15,8:01,Credit card,8.4
INV000803,A,Yangon,Member,Male,Electronic Accessories,63.18,9,6.44,51.66,2023-01-11,17:24,Cash,5.6
INV000804,B,Mandalay,Member,Male,Home & Lifestyle,73.42,8,7.25,20.46,2023-04-29,11:46,Ewallet,8.6
INV000805,B,Mandalay,Member,Male,Food & Beverages,37.55,4,6.86,357.68,2023-02-24,14:25,Credit card,9.0
INV000806,B,Naypyitaw,Normal,Male,Sports & Travel,87.9,8,5.2,309.68,2023-02-27,14:12,Credit card,4.6
INV000807,B,Yangon,Member,Female,Health & Beauty,83.14,7,8.27,92.57,2023-11-25,18:24,Cash,6.7
INV000808,C,Naypyitaw,Member,Male,Sports & Travel,72.89,1,8.61,368.25,2023-02-10,13:40,Cash,5.7
INV000809,A,Yangon,Member,Female,Fashion Accessories,72.62,6,4.19,399.12,2023-01-19,14:05,Credit card,6.1
INV000810,C,Mandalay,Member,Female,Home & Lifestyle,39.16,7,5.22,390.17,2023-08-31,14:57,Credit card,4.9
INV000811,C,Naypyitaw,Member,Male,Health & Beauty,12.97,2,1.39,288.62,2023-12-27,10:23,Credit card,4.5
INV000812,A,Yangon,Member,Female,Food & Beverages,38.34,9,3.35,75.82,2023-01-11,10:56,Ewallet,7.8
INV000813,C,Yangon,Member,Female,Electronic Accessories,99.26,5,2.1,149.77,2023-09-30,18:50,Cash,4.6
INV000814,A,Mandalay,Member,Female,Home & Lifestyle,48.17,4,4.22,113.7,2023-07-14,8:03,Cash,9.7
INV000815,C,Yangon,Member,Male,Sports & Travel,16.62,8,9.61,86.31,2023-10-19,9:56,Cash,7.6
INV000816,A,Naypyitaw,Normal,Male,Electronic Accessories,90.49,9,5.11,160.67,2023-11-18,8:27,Credit card,6.8
INV000817,B,Yangon,Member,Male,Health & Beauty,61.72,1,9.68,336.66,2023-12-02,18:59,Credit card,4.7
INV000818,C,Naypyitaw,Normal,Female,Health & Beauty,33.97,4,1.3,84.9,2023-07-30,12:16,Credit card,8.7
INV000819,C,Naypyitaw,Normal,Male,Home & Lifestyle,30.59,6,1.3,159.67,2023-03-03,8:37,Credit card,8.9
INV000820,B,Naypyitaw,Member,Female,Home & Lifestyle,35.34,4,6.52,471.86,2023-11-16,8:55,Cash,9.1
INV000821,C,Mandalay,Member,Female,Sports & Travel,44.27,5,2.88,27.72,2023-12-27,11:24,Ewallet,8.3
INV000822,C,Naypyitaw,Member,Male,Home & Lifestyle,48.83,8,4.52,378.36,2023-04-05,19:07,Ewallet,5.6
INV000823,C,Yangon,Member,Female,Home & Lifestyle,68.25,3,7.28,126.56,2023-08-12,10:57,Ewallet,5.2
INV000824,C,Naypyitaw,Normal,Female,Electronic Accessories,24.35,6,1.76,344.7,2023-09-28,14:40,Cash,8.1
INV000825,B,Mandalay,Member,Female,Sports & Travel,79.46,5,4.31,106.98,2023-09-16,10:06,Cash,6.8
INV000826,A,Mandalay,Normal,Male,Food & Beverages,94.13,9,4.5,30.94,2023-04-10,19:21,Cash,6.5
INV000827,A,Naypyitaw,Normal,Male,Fashion Accessories,98.76,8,5.91,170.76,2023-12-28,9:46,Cash,5.7
INV000828,B,Mandalay,Member,Female,Electronic Accessories,60.49,7,4.13,30.5,2023-06-06,8:04,Ewallet,6.8
INV000829,A,Naypyitaw,Normal,Male,Fashion Accessories,62.97,5,7.0,401.95,2023-05-19,10:20,Ewallet,9.5
INV000830,C,Naypyitaw,Member,Female,Electronic Accessories,14.6,7,5.28,394.46,2023-02-15,8:14,Cash,7.1
INV000831,C,Naypyitaw,Normal,Female,Health & Beauty,84.79,7,9.37,21.86,2023-01-23,10:37,Ewallet,5.4
INV000832,A,Naypyitaw,Normal,Female,Health & Beauty,45.3,8,6.91,152.29,2023-05-01,19:08,Credit card,9.7
INV000833,A,Yangon,Normal,Male,Health & Beauty,17.03,5,9.02,491.09,2023-02-15,18:54,Credit card,4.9
INV000834,C,Yangon,Normal,Male,Sports & Travel,10.79,2,6.33,455.29,2023-03-11,8:14,Ewallet,9.2
INV000835,C,Naypyitaw,Member,Male,Health & Beauty,46.43,4,3.36,181.34,2023-07-26,14:59,Ewallet,6.5
INV000836,A,Mandalay,Normal,Male,Fashion Accessories,36.66,4,3.2,332.6,2023-05-18,12:05,Ewallet,4.9
INV000837,B,Naypyitaw,Normal,Female,Fashion Accessories,44.75,2,5.84,230.45,2023-07-28,19:35,Ewallet,9.0
INV000838,B,Naypyitaw,Member,Male,Health & Beauty,15.76,7,5.09,62.78,2023-09-27,18:16,Credit card,4.9
INV000839,B,Yangon,Member,Male,Food & Beverages,38.57,4,6.27,290.06,2023-09-30,17:43,Credit card,4.8
INV000840,A,Naypyitaw,Normal,Female,Health & Beauty,33.89,5,5.32,433.26,2023-04-09,12:50,Credit card,9.9
INV000841,C,Yangon,Normal,Female,Health & Beauty,18.16,5,6.23,204.15,2023-04-19,15:11,Cash,6.6
INV000842,C,Naypyitaw,Normal,Female,Health & Beauty,12.96,9,4.66,353.26,2023-07-30,10:35,Ewallet,8.8
INV000843,B,Yangon,Normal,Male,Fashion Accessories,69.42,8,6.52,280.28,2023-08-08,16:46,Cash,9.4
INV000844,B,Mandalay,Normal,Female,Electronic Accessories,69.94,3,4.96,275.03,2023-09-10,10:43,Credit card,5.6
INV000845,A,Yangon,Member,Male,Home & Lifestyle,76.1,6,4.47,229.87,2023-09-26,18:22,Cash,8.3
INV000846,C,Mandalay,Normal,Female,Food & Beverages,36.17,8,6.67,102.99,2023-10-20,19:08,Cash,7.9
INV000847,C,Mandalay,Member,Female,Food & Beverages,25.08,6,6.16,231.05,2023-10-26,13:31,Credit card,4.8
INV000848,A,Naypyitaw,Normal,Female,Electronic Accessories,73.27,2,6.43,435.37,2023-01-28,11:22,Cash,8.8
INV000849,A,Yangon,Member,Male,Home & Lifestyle,68.68,9,8.86,281.81,2023-01-16,17:27,Credit card,7.5
INV000850,A,Naypyitaw,Normal,Female,Home & Lifestyle,42.16,4,5.52,53.94,2023-07-28,19:42,Cash,8.7
INV000851,B,Naypyitaw,Member,Female,Home & Lifestyle,23.99,5,8.84,414.36,2023-10-07,10:59,Ewallet,6.7
INV000852,A,Naypyitaw,Member,Female,Food & Beverages,35.32,7,1.05,314.57,2023-06-27,9:38,Cash,5.2
INV000853,A,Yangon,Member,Female,Home & Lifestyle,59.76,8,2.61,494.36,2023-02-18,15:46,Ewallet,4.5
INV000854,B,Mandalay,Normal,Female,Food & Beverages,59.17,1,6.37,451.26,2023-07-31,19:57,Credit card,8.4
INV000855,A,Yangon,Member,Male,Electronic Accessories,30.91,8,8.08,444.95,2023-03-13,13:34,Ewallet,8.1
INV000856,C,Yangon,Member,Female,Health & Beauty,90.99,1,5.41,166.04,2023-06-08,19:41,Cash,4.6
INV000857,C,Naypyitaw,Member,Female,Health & Beauty,55.97,6,2.33,185.26,2023-06-13,12:27,Cash,7.6
INV000858,B,Naypyitaw,Normal,Male,Home & Lifestyle,53.99,5,7.7,281.39,2023-06-20,19:16,Cash,9.1
INV000859,A,Yangon,Member,Female,Health & Beauty,27.1,2,9.76,255.42,2023-08-29,8:48,Ewallet,6.3
INV000860,C,Mandalay,Normal,Female,Fashion Accessories,77.73,7,5.56,450.33,2023-05-18,16:42,Ewallet,4.5
INV000861,A,Yangon,Member,Male,Home & Lifestyle,75.43,4,5.03,49.11,2023-08-14,19:29,Ewallet,9.9
INV000862,A,Naypyitaw,Member,Male,Health & Beauty,45.39,4,2.23,242.0,2023-06-12,18:48,Credit card,4.2
INV000863,B,Yangon,Normal,Female,Electronic Accessories,38.45,5,6.7,305.41,2023-09-19,18:47,Credit card,6.6
INV000864,B,Naypyitaw,Normal,Female,Fashion Accessories,61.86,9,3.77,482.83,2023-03-27,8:42,Cash,6.4
INV000865,A,Mandalay,Member,Female,Health & Beauty,66.29,6,2.66,220.25,2023-12-16,16:47,Credit card,5.8
INV000866,A,Mandalay,Member,Female,Electronic Accessories,76.92,9,3.9,129.63,2023-05-02,14:31,Cash,6.9
INV000867,C,Yangon,Normal,Female,Sports & Travel,79.38,6,4.83,392.17,2023-02-17,16:40,Cash,6.7
INV000868,C,Yangon,Normal,Female,Fashion Accessories,80.09,9,3.47,101.04,2023-10-17,14:51,Ewallet,7.0
INV000869,C,Yangon,Normal,Male,Home & Lifestyle,28.94,3,8.37,101.11,2023-07-21,14:50,Cash,7.7
INV000870,C,Mandalay,Member,Female,Sports & Travel,57.82,4,8.25,167.15,2023-02-16,13:02,Cash,8.2
INV000871,B,Yangon,Normal,Male,Electronic Accessories,81.38,2,3.98,84.1,2023-04-15,12:55,Credit card,8.7
INV000872,C,Naypyitaw,Member,Female,Health & Beauty,76.59,6,6.15,245.57,2023-01-06,12:38,Credit card,7.2
INV000873,A,Naypyitaw,Member,Female,Electronic Accessories,83.3,9,9.33,391.9,2023-10-22,11:33,Ewallet,9.3
INV000874,A,Mandalay,Normal,Male,Electronic Accessories,28.45,5,1.6,75.48,2023-07-03,15:43,Ewallet,9.0
INV000875,B,Naypyitaw,Member,Male,Fashion Accessories,39.11,9,9.13,110.07,2023-11-18,11:32,Credit card,9.2
INV000876,C,Mandalay,Normal,Male,Food & Beverages,56.38,4,6.5,47.69,2023-07-20,9:47,Ewallet,9.2
INV000877,B,Yangon,Normal,Female,Health & Beauty,94.52,8,2.17,42.44,2023-01-06,16:32,Cash,6.7
INV000878,B,Yangon,Member,Male,Sports & Travel,96.49,3,9.5,248.85,2023-02-10,18:05,Ewallet,6.1
INV000879,B,Naypyitaw,Member,Female,Health & Beauty,60.78,9,7.33,207.21,2023-11-07,17:58,Credit card,7.8
INV000880,A,Naypyitaw,Member,Female,Fashion Accessories,23.44,8,2.36,204.38,2023-01-17,11:06,Credit card,8.7
INV000881,C,Yangon,Member,Male,Home & Lifestyle,40.11,1,6.61,78.4,2023-12-05,13:20,Ewallet,8.0
INV000882,B,Mandalay,Member,Male,Fashion Accessories,30.99,3,3.75,29.66,2023-03-04,17:22,Ewallet,9.8
INV000883,A,Naypyitaw,Normal,Male,Food & Beverages,80.63,9,8.37,383.11,2023-07-02,19:20,Credit card,8.3
INV000884,B,Yangon,Member,Male,Health & Beauty,14.46,9,5.33,177.32,2023-08-15,11:29,Credit card,6.8
INV000885,B,Yangon,Member,Male,Sports & Travel,30.1,7,4.07,436.95,2023-08-13,10:30,Ewallet,6.0
INV000886,A,Mandalay,Normal,Male,Electronic Accessories,17.29,6,3.37,227.68,2023-09-06,14:35,Credit card,5.9
INV000887,A,Naypyitaw,Member,Female,Health & Beauty,82.11,7,1.18,433.35,2023-12-08,9:01,Cash,4.5
INV000888,A,Mandalay,Normal,Male,Health & Beauty,71.24,7,3.86,478.64,2023-08-22,17:59,Credit card,7.7
INV000889,C,Mandalay,Member,Male,Health & Beauty,46.15,3,2.29,279.62,2023-07-10,16:46,Credit card,8.5
INV000890,B,Mandalay,Member,Female,Health & Beauty,53.2,7,4.64,54.74,2023-08-10,11:23,Ewallet,8.5
INV000891,A,Mandalay,Member,Female,Electronic Accessories,50.12,9,3.08,400.05,2023-10-13,14:10,Credit card,8.9
INV000892,A,Mandalay,Member,Female,Sports & Travel,14.12,1,6.8,450.75,2023-01-07,9:49,Credit card,4.2
INV000893,A,Naypyitaw,Member,Female,Health & Beauty,65.11,2,6.96,356.97,2023-08-31,16:03,Cash,5.8
INV000894,B,Yangon,Normal,Female,Home & Lifestyle,57.28,5,7.76,271.62,2023-07-12,8:58,Ewallet,4.3
INV000895,A,Yangon,Normal,Male,Home & Lifestyle,38.94,4,1.65,383.1,2023-03-10,16:46,Cash,9.4
INV000896,C,Mandalay,Member,Female,Sports & Travel,37.64,3,6.75,72.21,2023-03-19,8:19,Ewallet,5.1
INV000897,B,Mandalay,Member,Female,Fashion Accessories,66.87,8,8.13,354.07,2023-09-25,18:31,Cash,5.6
INV000898,C,Yangon,Normal,Female,Home & Lifestyle,54.1,4,4.19,418.11,2023-11-30,13:57,Cash,9.6
INV000899,B,Yangon,Member,Male,Health & Beauty,65.9,6,2.01,316.43,2023-06-24,15:46,Ewallet,9.1
INV000900,B,Mandalay,Member,Female,Health & Beauty,93.35,6,4.44,39.37,2023-06-26,10:35,Ewallet,5.9
INV000901,C,Mandalay,Member,Female,Food & Beverages,24.51,9,5.33,434.68,2023-07-11,18:00,Ewallet,8.1
INV000902,B,Mandalay,Member,Female,Home & Lifestyle,94.64,6,8.58,124.92,2023-01-19,17:18,Credit card,8.5
INV000903,A,Naypyitaw,Member,Male,Home & Lifestyle,25.58,2,4.35,109.66,2023-03-09,8:40,Ewallet,6.0
INV000904,B,Yangon,Normal,Male,Electronic Accessories,65.26,7,8.53,120.86,2023-07-10,10:01,Credit card,9.0
INV000905,C,Mandalay,Normal,Female,Health & Beauty,55.15,1,6.73,290.06,2023-04-10,12:46,Credit card,8.3
INV000906,A,Yangon,Member,Male,Health & Beauty,78.78,5,3.07,397.81,2023-08-20,16:30,Credit card,8.1
INV000907,C,Yangon,Member,Male,Food & Beverages,93.47,4,7.09,413.37,2023-06-05,16:20,Ewallet,5.1
INV000908,B,Mandalay,Member,Male,Sports & Travel,37.44,2,7.44,322.68,2023-12-02,11:24,Ewallet,5.6
INV000909,C,Mandalay,Normal,Female,Sports & Travel,61.8,2,4.32,168.74,2023-12-10,8:59,Cash,8.5
INV000910,C,Mandalay,Member,Male,Food & Beverages,19.17,7,5.84,278.66,2023-07-21,17:30,Ewallet,7.3
INV000911,A,Naypyitaw,Member,Male,Food & Beverages,39.22,8,2.81,257.83,2023-02-12,16:25,Ewallet,7.5
INV000912,B,Yangon,Member,Male,Food & Beverages,36.37,7,1.72,59.69,2023-01-22,17:53,Ewallet,4.5
INV000913,C,Mandalay,Normal,Male,Sports & Travel,19.84,2,4.12,84.91,2023-08-28,9:20,Ewallet,7.9
INV000914,B,Naypyitaw,Normal,Male,Home & Lifestyle,86.15,2,6.23,384.61,2023-04-29,9:34,Cash,5.0
INV000915,B,Mandalay,Normal,Female,Food & Beverages,65.26,9,8.94,127.05,2023-03-30,13:48,Credit card,5.4
INV000916,B,Yangon,Member,Male,Sports & Travel,58.38,1,1.15,431.55,2023-04-11,8:16,Credit card,6.2
INV000917,C,Naypyitaw,Normal,Female,Fashion Accessories,68.49,9,3.8,388.47,2023-12-14,8:47,Ewallet,7.3
INV000918,A,Naypyitaw,Member,Female,Sports & Travel,87.47,1,7.23,291.36,2023-05-19,17:11,Ewallet,8.2
INV000919,C,Mandalay,Normal,Female,Home & Lifestyle,36.65,7,6.35,195.11,2023-05-23,14:33,Ewallet,8.1
INV000920,B,Yangon,Member,Male,Fashion Accessories,16.26,6,2.47,434.14,2023-11-10,12:30,Ewallet,5.0
INV000921,C,Mandalay,Member,Female,Electronic Accessories,48.3,4,5.72,318.07,2023-11-28,17:31,Ewallet,5.8
INV000922,B,Naypyitaw,Normal,Female,Electronic Accessories,20.23,1,6.03,300.11,2023-08-11,11:05,Credit card,9.0
INV000923,A,Yangon,Member,Female,Fashion Accessories,28.11,5,9.58,124.49,2023-05-06,9:14,Cash,6.4
INV000924,C,Naypyitaw,Normal,Female,Fashion Accessories,19.87,5,4.08,273.89,2023-12-27,15:58,Cash,4.4
INV000925,A,Yangon,Normal,Female,Electronic Accessories,57.38,3,3.19,219.64,2023-02-26,15:42,Ewallet,7.9
INV000926,C,Naypyitaw,Member,Male,Sports & Travel,54.98,6,1.94,473.83,2023-05-08,17:41,Ewallet,6.6
INV000927,B,Mandalay,Normal,Female,Health & Beauty,19.8,7,3.93,113.28,2023-05-26,17:08,Ewallet,6.6
INV000928,A,Mandalay,Normal,Female,Electronic Accessories,20.93,5,5.1,82.5,2023-10-28,8:39,Cash,5.2
INV000929,B,Naypyitaw,Member,Female,Sports & Travel,81.62,9,7.39,470.94,2023-12-03,9:58,Credit card,9.0
INV000930,C,Yangon,Normal,Male,Electronic Accessories,13.34,3,8.38,244.12,2023-09-28,15:59,Ewallet,9.5
INV000931,B,Naypyitaw,Normal,Female,Fashion Accessories,78.17,4,6.53,199.68,2023-07-06,15:00,Ewallet,9.8
INV000932,C,Naypyitaw,Member,Male,Food & Beverages,84.06,1,1.16,308.9,2023-10-03,12:40,Ewallet,8.6
INV000933,C,Mandalay,Normal,Male,Sports & Travel,22.2,3,9.31,410.7,2023-05-21,19:20,Ewallet,9.0
INV000934,B,Mandalay,Member,Female,Home & Lifestyle,87.81,8,2.55,238.67,2023-06-24,9:14,Cash,6.0
INV000935,B,Yangon,Normal,Male,Fashion Accessories,38.99,6,3.95,360.57,2023-12-05,14:49,Cash,5.3
INV000936,B,Yangon,Member,Female,Home & Lifestyle,81.87,1,9.49,305.45,2023-04-03,18:23,Ewallet,7.7
INV000937,C,Yangon,Member,Male,Fashion Accessories,91.59,1,5.05,276.58,2023-07-19,14:26,Cash,5.4
INV000938,A,Naypyitaw,Normal,Male,Health & Beauty,24.81,1,8.34,42.55,2023-09-06,11:38,Cash,4.1
INV000939,A,Naypyitaw,Member,Female,Food & Beverages,79.29,4,9.1,439.67,2023-03-20,12:42,Credit card,9.1
INV000940,A,Naypyitaw,Normal,Female,Health & Beauty,72.31,1,9.51,294.71,2023-06-11,19:27,Ewallet,4.7
INV000941,B,Mandalay,Member,Female,Health & Beauty,66.26,2,5.38,241.89,2023-09-20,11:56,Credit card,8.8
INV000942,A,Mandalay,Member,Female,Health & Beauty,67.84,9,4.19,498.03,2023-12-29,10:31,Credit card,4.7
INV000943,B,Mandalay,Member,Male,Home & Lifestyle,89.57,4,6.7,195.07,2023-11-12,18:42,Credit card,5.4
INV000944,A,Naypyitaw,Normal,Female,Food & Beverages,53.72,5,4.2,104.63,2023-12-21,12:38,Cash,5.3
